image_id,subject_id,eye,image_index,original_filename,relative_path,width,height,is_corrupt,blur_flag,occlusion_flag,notes,split,pilot_annotation,pilot_annotation_notes,pilot_flag,pilot_role,pilot_notes
CASIA_115_L_02,115,L,2,S1115L02.jpg,115/L/S1115L02.jpg,320,280,0,0,0,,val,,,,,
CASIA_115_L_03,115,L,3,S1115L03.jpg,115/L/S1115L03.jpg,320,280,0,0,0,,val,,,,,
CASIA_115_L_04,115,L,4,S1115L04.jpg,115/L/S1115L04.jpg,320,280,0,0,0,,val,,,,,
CASIA_115_L_05,115,L,5,S1115L05.jpg,115/L/S1115L05.jpg,320,280,0,0,0,,val,,,,,
CASIA_115_L_06,115,L,6,S1115L06.jpg,115/L/S1115L06.jpg,320,280,0,0,0,,val,,,,,
CASIA_115_L_07,115,L,7,S1115L07.jpg,115/L/S1115L07.jpg,320,280,0,0,0,,val,,,,,
CASIA_115_L_08,115,L,8,S1115L08.jpg,115/L/S1115L08.jpg,320,280,0,0,0,,val,,,,,
CASIA_115_L_09,115,L,9,S1115L09.jpg,115/L/S1115L09.jpg,320,280,0,0,0,,val,,,,,
CASIA_115_L_10,115,L,10,S1115L10.jpg,115/L/S1115L10.jpg,320,280,0,0,0,,val,,,,,
CASIA_115_R_01,115,R,1,S1115R01.jpg,115/R/S1115R01.jpg,320,280,0,0,0,,val,,,,,
CASIA_115_R_02,115,R,2,S1115R02.jpg,115/R/S1115R02.jpg,320,280,0,0,0,,val,,,,,
CASIA_115_R_03,115,R,3,S1115R03.jpg,115/R/S1115R03.jpg,320,280,0,0,0,,val,,,,,
CASIA_115_R_04,115,R,4,S1115R04.jpg,115/R/S1115R04.jpg,320,280,0,0,0,,val,,,,,
CASIA_115_R_05,115,R,5,S1115R05.jpg,115/R/S1115R05.jpg,320,280,0,0,0,,val,,,,,
CASIA_115_R_06,115,R,6,S1115R06.jpg,115/R/S1115R06.jpg,320,280,0,0,0,,val,,,,,
CASIA_115_R_07,115,R,7,S1115R07.jpg,115/R/S1115R07.jpg,320,280,0,0,0,,val,,,,,
CASIA_115_R_08,115,R,8,S1115R08.jpg,115/R/S1115R08.jpg,320,280,0,0,0,,val,,,,,
CASIA_115_R_09,115,R,9,S1115R09.jpg,115/R/S1115R09.jpg,320,280,0,0,0,,val,,,,,
CASIA_115_R_10,115,R,10,S1115R10.jpg,115/R/S1115R10.jpg,320,280,0,0,0,,val,,,,,
CASIA_116_L_01,116,L,1,S1116L01.jpg,116/L/S1116L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_116_L_02,116,L,2,S1116L02.jpg,116/L/S1116L02.jpg,320,280,0,0,0,,train,,,,,
CASIA_116_L_03,116,L,3,S1116L03.jpg,116/L/S1116L03.jpg,320,280,0,0,0,,train,,,,,
CASIA_116_L_04,116,L,4,S1116L04.jpg,116/L/S1116L04.jpg,320,280,0,0,0,,train,,,,,
CASIA_116_L_05,116,L,5,S1116L05.jpg,116/L/S1116L05.jpg,320,280,0,0,0,,train,,,,,
CASIA_116_L_06,116,L,6,S1116L06.jpg,116/L/S1116L06.jpg,320,280,0,0,0,,train,,,,,
CASIA_116_L_07,116,L,7,S1116L07.jpg,116/L/S1116L07.jpg,320,280,0,0,0,,train,,,,,
CASIA_116_R_01,116,R,1,S1116R01.jpg,116/R/S1116R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_116_R_02,116,R,2,S1116R02.jpg,116/R/S1116R02.jpg,320,280,0,0,0,,train,,,,,
CASIA_116_R_03,116,R,3,S1116R03.jpg,116/R/S1116R03.jpg,320,280,0,0,0,,train,,,,,
CASIA_116_R_04,116,R,4,S1116R04.jpg,116/R/S1116R04.jpg,320,280,0,0,0,,train,,,,,
CASIA_116_R_05,116,R,5,S1116R05.jpg,116/R/S1116R05.jpg,320,280,0,0,0,,train,,,,,
CASIA_116_R_06,116,R,6,S1116R06.jpg,116/R/S1116R06.jpg,320,280,0,0,0,,train,,,,,
CASIA_116_R_07,116,R,7,S1116R07.jpg,116/R/S1116R07.jpg,320,280,0,0,0,,train,,,,,
CASIA_117_L_01,117,L,1,S1117L01.jpg,117/L/S1117L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_117_L_02,117,L,2,S1117L02.jpg,117/L/S1117L02.jpg,320,280,0,0,0,,train,,,,,
CASIA_117_L_03,117,L,3,S1117L03.jpg,117/L/S1117L03.jpg,320,280,0,0,0,,train,,,,,
CASIA_117_L_04,117,L,4,S1117L04.jpg,117/L/S1117L04.jpg,320,280,0,0,0,,train,,,,,
CASIA_117_L_05,117,L,5,S1117L05.jpg,117/L/S1117L05.jpg,320,280,0,0,0,,train,,,,,
CASIA_117_L_06,117,L,6,S1117L06.jpg,117/L/S1117L06.jpg,320,280,0,0,0,,train,,,,,
CASIA_117_L_07,117,L,7,S1117L07.jpg,117/L/S1117L07.jpg,320,280,0,0,0,,train,,,,,
CASIA_117_R_01,117,R,1,S1117R01.jpg,117/R/S1117R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_117_R_02,117,R,2,S1117R02.jpg,117/R/S1117R02.jpg,320,280,0,0,0,,train,,,,,
CASIA_117_R_03,117,R,3,S1117R03.jpg,117/R/S1117R03.jpg,320,280,0,0,0,,train,,,,,
CASIA_117_R_04,117,R,4,S1117R04.jpg,117/R/S1117R04.jpg,320,280,0,0,0,,train,,,,,
CASIA_117_R_05,117,R,5,S1117R05.jpg,117/R/S1117R05.jpg,320,280,0,0,0,,train,,,,,
CASIA_117_R_06,117,R,6,S1117R06.jpg,117/R/S1117R06.jpg,320,280,0,0,0,,train,,,,,
CASIA_117_R_07,117,R,7,S1117R07.jpg,117/R/S1117R07.jpg,320,280,0,0,0,,train,,,,,
CASIA_118_L_01,118,L,1,S1118L01.jpg,118/L/S1118L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_118_L_02,118,L,2,S1118L02.jpg,118/L/S1118L02.jpg,320,280,0,0,0,,train,,,,,
CASIA_118_L_03,118,L,3,S1118L03.jpg,118/L/S1118L03.jpg,320,280,0,0,0,,train,,,,,
CASIA_118_L_04,118,L,4,S1118L04.jpg,118/L/S1118L04.jpg,320,280,0,0,0,,train,,,,,
CASIA_118_L_05,118,L,5,S1118L05.jpg,118/L/S1118L05.jpg,320,280,0,0,0,,train,,,,,
CASIA_118_L_06,118,L,6,S1118L06.jpg,118/L/S1118L06.jpg,320,280,0,0,0,,train,,,,,
CASIA_118_L_07,118,L,7,S1118L07.jpg,118/L/S1118L07.jpg,320,280,0,0,0,,train,,,,,
CASIA_118_R_01,118,R,1,S1118R01.jpg,118/R/S1118R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_118_R_02,118,R,2,S1118R02.jpg,118/R/S1118R02.jpg,320,280,0,0,0,,train,,,,,
CASIA_118_R_03,118,R,3,S1118R03.jpg,118/R/S1118R03.jpg,320,280,0,0,0,,train,,,,,
CASIA_118_R_04,118,R,4,S1118R04.jpg,118/R/S1118R04.jpg,320,280,0,0,0,,train,,,,,
CASIA_118_R_05,118,R,5,S1118R05.jpg,118/R/S1118R05.jpg,320,280,0,0,0,,train,,,,,
CASIA_118_R_06,118,R,6,S1118R06.jpg,118/R/S1118R06.jpg,320,280,0,0,0,,train,,,,,
CASIA_118_R_07,118,R,7,S1118R07.jpg,118/R/S1118R07.jpg,320,280,0,0,0,,train,,,,,
CASIA_119_L_01,119,L,1,S1119L01.jpg,119/L/S1119L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_119_L_02,119,L,2,S1119L02.jpg,119/L/S1119L02.jpg,320,280,0,0,0,,train,,,,,
CASIA_119_L_03,119,L,3,S1119L03.jpg,119/L/S1119L03.jpg,320,280,0,0,0,,train,,,,,
CASIA_119_L_04,119,L,4,S1119L04.jpg,119/L/S1119L04.jpg,320,280,0,0,0,,train,,,,,
CASIA_119_L_05,119,L,5,S1119L05.jpg,119/L/S1119L05.jpg,320,280,0,0,0,,train,,,,,
CASIA_119_L_06,119,L,6,S1119L06.jpg,119/L/S1119L06.jpg,320,280,0,0,0,,train,,,,,
CASIA_119_L_07,119,L,7,S1119L07.jpg,119/L/S1119L07.jpg,320,280,0,0,0,,train,,,,,
CASIA_119_R_01,119,R,1,S1119R01.jpg,119/R/S1119R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_119_R_02,119,R,2,S1119R02.jpg,119/R/S1119R02.jpg,320,280,0,0,0,,train,,,,,
CASIA_119_R_03,119,R,3,S1119R03.jpg,119/R/S1119R03.jpg,320,280,0,0,0,,train,,,,,
CASIA_119_R_04,119,R,4,S1119R04.jpg,119/R/S1119R04.jpg,320,280,0,0,0,,train,,,,,
CASIA_119_R_05,119,R,5,S1119R05.jpg,119/R/S1119R05.jpg,320,280,0,0,0,,train,,,,,
CASIA_119_R_06,119,R,6,S1119R06.jpg,119/R/S1119R06.jpg,320,280,0,0,0,,train,,,,,
CASIA_119_R_07,119,R,7,S1119R07.jpg,119/R/S1119R07.jpg,320,280,0,0,0,,train,,,,,
CASIA_120_L_01,120,L,1,S1120L01.jpg,120/L/S1120L01.jpg,320,280,0,0,0,,val,,,,,
CASIA_120_L_02,120,L,2,S1120L02.jpg,120/L/S1120L02.jpg,320,280,0,0,0,,val,,,,,
CASIA_120_L_03,120,L,3,S1120L03.jpg,120/L/S1120L03.jpg,320,280,0,0,0,,val,,,,,
CASIA_120_L_04,120,L,4,S1120L04.jpg,120/L/S1120L04.jpg,320,280,0,0,0,,val,,,,,
CASIA_120_L_05,120,L,5,S1120L05.jpg,120/L/S1120L05.jpg,320,280,0,0,0,,val,,,,,
CASIA_120_L_06,120,L,6,S1120L06.jpg,120/L/S1120L06.jpg,320,280,0,0,0,,val,,,,,
CASIA_120_L_07,120,L,7,S1120L07.jpg,120/L/S1120L07.jpg,320,280,0,0,0,,val,,,,,
CASIA_120_R_01,120,R,1,S1120R01.jpg,120/R/S1120R01.jpg,320,280,0,0,0,,val,,,,,
CASIA_120_R_02,120,R,2,S1120R02.jpg,120/R/S1120R02.jpg,320,280,0,0,0,,val,,,,,
CASIA_120_R_03,120,R,3,S1120R03.jpg,120/R/S1120R03.jpg,320,280,0,0,0,,val,,,,,
CASIA_120_R_04,120,R,4,S1120R04.jpg,120/R/S1120R04.jpg,320,280,0,0,0,,val,,,,,
CASIA_120_R_05,120,R,5,S1120R05.jpg,120/R/S1120R05.jpg,320,280,0,0,0,,val,,,,,
CASIA_120_R_06,120,R,6,S1120R06.jpg,120/R/S1120R06.jpg,320,280,0,0,0,,val,,,,,
CASIA_120_R_07,120,R,7,S1120R07.jpg,120/R/S1120R07.jpg,320,280,0,0,0,,val,,,,,
CASIA_121_L_01,121,L,1,S1121L01.jpg,121/L/S1121L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_121_L_02,121,L,2,S1121L02.jpg,121/L/S1121L02.jpg,320,280,0,0,0,,train,,,,,
CASIA_121_L_03,121,L,3,S1121L03.jpg,121/L/S1121L03.jpg,320,280,0,0,0,,train,,,,,
CASIA_121_L_04,121,L,4,S1121L04.jpg,121/L/S1121L04.jpg,320,280,0,0,0,,train,,,,,
CASIA_121_L_05,121,L,5,S1121L05.jpg,121/L/S1121L05.jpg,320,280,0,0,0,,train,,,,,
CASIA_121_L_06,121,L,6,S1121L06.jpg,121/L/S1121L06.jpg,320,280,0,0,0,,train,,,,,
CASIA_121_L_07,121,L,7,S1121L07.jpg,121/L/S1121L07.jpg,320,280,0,0,0,,train,,,,,
CASIA_121_R_01,121,R,1,S1121R01.jpg,121/R/S1121R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_121_R_02,121,R,2,S1121R02.jpg,121/R/S1121R02.jpg,320,280,0,0,0,,train,,,,,
CASIA_121_R_03,121,R,3,S1121R03.jpg,121/R/S1121R03.jpg,320,280,0,0,0,,train,,,,,
CASIA_121_R_04,121,R,4,S1121R04.jpg,121/R/S1121R04.jpg,320,280,0,0,0,,train,,,,,
CASIA_121_R_05,121,R,5,S1121R05.jpg,121/R/S1121R05.jpg,320,280,0,0,0,,train,,,,,
CASIA_121_R_06,121,R,6,S1121R06.jpg,121/R/S1121R06.jpg,320,280,0,0,0,,train,,,,,
CASIA_122_L_01,122,L,1,S1122L01.jpg,122/L/S1122L01.jpg,320,280,0,0,0,,val,,,,,
CASIA_122_L_02,122,L,2,S1122L02.jpg,122/L/S1122L02.jpg,320,280,0,0,0,,val,,,,,
CASIA_122_L_03,122,L,3,S1122L03.jpg,122/L/S1122L03.jpg,320,280,0,0,0,,val,,,,,
CASIA_122_L_04,122,L,4,S1122L04.jpg,122/L/S1122L04.jpg,320,280,0,0,0,,val,,,,,
CASIA_122_L_05,122,L,5,S1122L05.jpg,122/L/S1122L05.jpg,320,280,0,0,0,,val,,,,,
CASIA_122_L_06,122,L,6,S1122L06.jpg,122/L/S1122L06.jpg,320,280,0,0,0,,val,,,,,
CASIA_122_L_07,122,L,7,S1122L07.jpg,122/L/S1122L07.jpg,320,280,0,0,0,,val,,,,,
CASIA_122_R_01,122,R,1,S1122R01.jpg,122/R/S1122R01.jpg,320,280,0,0,0,,val,,,,,
CASIA_122_R_02,122,R,2,S1122R02.jpg,122/R/S1122R02.jpg,320,280,0,0,0,,val,,,,,
CASIA_122_R_03,122,R,3,S1122R03.jpg,122/R/S1122R03.jpg,320,280,0,0,0,,val,,,,,
CASIA_122_R_04,122,R,4,S1122R04.jpg,122/R/S1122R04.jpg,320,280,0,0,0,,val,,,,,
CASIA_122_R_05,122,R,5,S1122R05.jpg,122/R/S1122R05.jpg,320,280,0,0,0,,val,,,,,
CASIA_122_R_06,122,R,6,S1122R06.jpg,122/R/S1122R06.jpg,320,280,0,0,0,,val,,,,,
CASIA_122_R_07,122,R,7,S1122R07.jpg,122/R/S1122R07.jpg,320,280,0,0,0,,val,,,,,
CASIA_123_L_01,123,L,1,S1123L01.jpg,123/L/S1123L01.jpg,320,280,0,0,0,,test,,,,,
CASIA_123_L_02,123,L,2,S1123L02.jpg,123/L/S1123L02.jpg,320,280,0,0,0,,test,,,,,
CASIA_123_L_03,123,L,3,S1123L03.jpg,123/L/S1123L03.jpg,320,280,0,0,0,,test,,,,,
CASIA_123_L_04,123,L,4,S1123L04.jpg,123/L/S1123L04.jpg,320,280,0,0,0,,test,,,,,
CASIA_123_L_05,123,L,5,S1123L05.jpg,123/L/S1123L05.jpg,320,280,0,0,0,,test,,,,,
CASIA_123_L_06,123,L,6,S1123L06.jpg,123/L/S1123L06.jpg,320,280,0,0,0,,test,,,,,
CASIA_123_L_07,123,L,7,S1123L07.jpg,123/L/S1123L07.jpg,320,280,0,0,0,,test,,,,,
CASIA_123_R_01,123,R,1,S1123R01.jpg,123/R/S1123R01.jpg,320,280,0,0,0,,test,,,,,
CASIA_123_R_02,123,R,2,S1123R02.jpg,123/R/S1123R02.jpg,320,280,0,0,0,,test,,,,,
CASIA_123_R_03,123,R,3,S1123R03.jpg,123/R/S1123R03.jpg,320,280,0,0,0,,test,,,,,
CASIA_123_R_04,123,R,4,S1123R04.jpg,123/R/S1123R04.jpg,320,280,0,0,0,,test,,,,,
CASIA_123_R_05,123,R,5,S1123R05.jpg,123/R/S1123R05.jpg,320,280,0,0,0,,test,,,,,
CASIA_123_R_06,123,R,6,S1123R06.jpg,123/R/S1123R06.jpg,320,280,0,0,0,,test,,,,,
CASIA_123_R_07,123,R,7,S1123R07.jpg,123/R/S1123R07.jpg,320,280,0,0,0,,test,,,,,
CASIA_124_L_01,124,L,1,S1124L01.jpg,124/L/S1124L01.jpg,320,280,0,0,0,,val,,,,,
CASIA_124_L_02,124,L,2,S1124L02.jpg,124/L/S1124L02.jpg,320,280,0,0,0,,val,,,,,
CASIA_124_L_03,124,L,3,S1124L03.jpg,124/L/S1124L03.jpg,320,280,0,0,0,,val,,,,,
CASIA_124_L_04,124,L,4,S1124L04.jpg,124/L/S1124L04.jpg,320,280,0,0,0,,val,,,,,
CASIA_124_L_05,124,L,5,S1124L05.jpg,124/L/S1124L05.jpg,320,280,0,0,0,,val,,,,,
CASIA_124_L_06,124,L,6,S1124L06.jpg,124/L/S1124L06.jpg,320,280,0,0,0,,val,,,,,
CASIA_124_L_07,124,L,7,S1124L07.jpg,124/L/S1124L07.jpg,320,280,0,0,0,,val,,,,,
CASIA_124_R_01,124,R,1,S1124R01.jpg,124/R/S1124R01.jpg,320,280,0,0,0,,val,,,,,
CASIA_124_R_02,124,R,2,S1124R02.jpg,124/R/S1124R02.jpg,320,280,0,0,0,,val,,,,,
CASIA_124_R_03,124,R,3,S1124R03.jpg,124/R/S1124R03.jpg,320,280,0,0,0,,val,,,,,
CASIA_124_R_04,124,R,4,S1124R04.jpg,124/R/S1124R04.jpg,320,280,0,0,0,,val,,,,,
CASIA_124_R_05,124,R,5,S1124R05.jpg,124/R/S1124R05.jpg,320,280,0,0,0,,val,,,,,
CASIA_124_R_06,124,R,6,S1124R06.jpg,124/R/S1124R06.jpg,320,280,0,0,0,,val,,,,,
CASIA_124_R_07,124,R,7,S1124R07.jpg,124/R/S1124R07.jpg,320,280,0,0,0,,val,,,,,
CASIA_125_L_01,125,L,1,S1125L01.jpg,125/L/S1125L01.jpg,320,280,0,0,0,,val,,,,,
CASIA_125_L_02,125,L,2,S1125L02.jpg,125/L/S1125L02.jpg,320,280,0,0,0,,val,,,,,
CASIA_125_L_03,125,L,3,S1125L03.jpg,125/L/S1125L03.jpg,320,280,0,0,0,,val,,,,,
CASIA_125_L_04,125,L,4,S1125L04.jpg,125/L/S1125L04.jpg,320,280,0,0,0,,val,,,,,
CASIA_125_L_05,125,L,5,S1125L05.jpg,125/L/S1125L05.jpg,320,280,0,0,0,,val,,,,,
CASIA_125_L_06,125,L,6,S1125L06.jpg,125/L/S1125L06.jpg,320,280,0,0,0,,val,,,,,
CASIA_125_L_07,125,L,7,S1125L07.jpg,125/L/S1125L07.jpg,320,280,0,0,0,,val,,,,,
CASIA_125_L_08,125,L,8,S1125L08.jpg,125/L/S1125L08.jpg,320,280,0,0,0,,val,,,,,
CASIA_125_L_09,125,L,9,S1125L09.jpg,125/L/S1125L09.jpg,320,280,0,0,0,,val,,,,,
CASIA_125_L_10,125,L,10,S1125L10.jpg,125/L/S1125L10.jpg,320,280,0,0,0,,val,,,,,
CASIA_125_R_01,125,R,1,S1125R01.jpg,125/R/S1125R01.jpg,320,280,0,0,0,,val,,,,,
CASIA_125_R_02,125,R,2,S1125R02.jpg,125/R/S1125R02.jpg,320,280,0,0,0,,val,,,,,
CASIA_125_R_03,125,R,3,S1125R03.jpg,125/R/S1125R03.jpg,320,280,0,0,0,,val,,,,,
CASIA_125_R_04,125,R,4,S1125R04.jpg,125/R/S1125R04.jpg,320,280,0,0,0,,val,,,,,
CASIA_125_R_05,125,R,5,S1125R05.jpg,125/R/S1125R05.jpg,320,280,0,0,0,,val,,,,,
CASIA_125_R_06,125,R,6,S1125R06.jpg,125/R/S1125R06.jpg,320,280,0,0,0,,val,,,,,
CASIA_125_R_07,125,R,7,S1125R07.jpg,125/R/S1125R07.jpg,320,280,0,0,0,,val,,,,,
CASIA_125_R_08,125,R,8,S1125R08.jpg,125/R/S1125R08.jpg,320,280,0,0,0,,val,,,,,
CASIA_125_R_09,125,R,9,S1125R09.jpg,125/R/S1125R09.jpg,320,280,0,0,0,,val,,,,,
CASIA_125_R_10,125,R,10,S1125R10.jpg,125/R/S1125R10.jpg,320,280,0,0,0,,val,,,,,
CASIA_126_L_01,126,L,1,S1126L01.jpg,126/L/S1126L01.jpg,320,280,0,0,0,,val,,,,,
CASIA_126_L_02,126,L,2,S1126L02.jpg,126/L/S1126L02.jpg,320,280,0,0,0,,val,,,,,
CASIA_126_L_03,126,L,3,S1126L03.jpg,126/L/S1126L03.jpg,320,280,0,0,0,,val,,,,,
CASIA_126_L_04,126,L,4,S1126L04.jpg,126/L/S1126L04.jpg,320,280,0,0,0,,val,,,,,
CASIA_126_L_05,126,L,5,S1126L05.jpg,126/L/S1126L05.jpg,320,280,0,0,0,,val,,,,,
CASIA_126_L_06,126,L,6,S1126L06.jpg,126/L/S1126L06.jpg,320,280,0,0,0,,val,,,,,
CASIA_126_L_07,126,L,7,S1126L07.jpg,126/L/S1126L07.jpg,320,280,0,0,0,,val,,,,,
CASIA_126_R_01,126,R,1,S1126R01.jpg,126/R/S1126R01.jpg,320,280,0,0,0,,val,,,,,
CASIA_126_R_02,126,R,2,S1126R02.jpg,126/R/S1126R02.jpg,320,280,0,0,0,,val,,,,,
CASIA_126_R_03,126,R,3,S1126R03.jpg,126/R/S1126R03.jpg,320,280,0,0,0,,val,,,,,
CASIA_126_R_04,126,R,4,S1126R04.jpg,126/R/S1126R04.jpg,320,280,0,0,0,,val,,,,,
CASIA_126_R_05,126,R,5,S1126R05.jpg,126/R/S1126R05.jpg,320,280,0,0,0,,val,,,,,
CASIA_126_R_06,126,R,6,S1126R06.jpg,126/R/S1126R06.jpg,320,280,0,0,0,,val,,,,,
CASIA_126_R_07,126,R,7,S1126R07.jpg,126/R/S1126R07.jpg,320,280,0,0,0,,val,,,,,
CASIA_127_L_01,127,L,1,S1127L01.jpg,127/L/S1127L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_127_L_02,127,L,2,S1127L02.jpg,127/L/S1127L02.jpg,320,280,0,0,0,,train,,,,,
CASIA_127_L_03,127,L,3,S1127L03.jpg,127/L/S1127L03.jpg,320,280,0,0,0,,train,,,,,
CASIA_127_L_04,127,L,4,S1127L04.jpg,127/L/S1127L04.jpg,320,280,0,0,0,,train,,,,,
CASIA_127_L_05,127,L,5,S1127L05.jpg,127/L/S1127L05.jpg,320,280,0,0,0,,train,,,,,
CASIA_127_L_06,127,L,6,S1127L06.jpg,127/L/S1127L06.jpg,320,280,0,0,0,,train,,,,,
CASIA_127_R_01,127,R,1,S1127R01.jpg,127/R/S1127R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_127_R_02,127,R,2,S1127R02.jpg,127/R/S1127R02.jpg,320,280,0,0,0,,train,,,,,
CASIA_127_R_03,127,R,3,S1127R03.jpg,127/R/S1127R03.jpg,320,280,0,0,0,,train,,,,,
CASIA_127_R_04,127,R,4,S1127R04.jpg,127/R/S1127R04.jpg,320,280,0,0,0,,train,,,,,
CASIA_127_R_05,127,R,5,S1127R05.jpg,127/R/S1127R05.jpg,320,280,0,0,0,,train,,,,,
CASIA_127_R_06,127,R,6,S1127R06.jpg,127/R/S1127R06.jpg,320,280,0,0,0,,train,,,,,
CASIA_127_R_07,127,R,7,S1127R07.jpg,127/R/S1127R07.jpg,320,280,0,0,0,,train,,,,,
CASIA_128_L_01,128,L,1,S1128L01.jpg,128/L/S1128L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_128_L_02,128,L,2,S1128L02.jpg,128/L/S1128L02.jpg,320,280,0,0,0,,train,,,,,
CASIA_128_L_03,128,L,3,S1128L03.jpg,128/L/S1128L03.jpg,320,280,0,0,0,,train,,,,,
CASIA_128_L_04,128,L,4,S1128L04.jpg,128/L/S1128L04.jpg,320,280,0,0,0,,train,,,,,
CASIA_128_L_05,128,L,5,S1128L05.jpg,128/L/S1128L05.jpg,320,280,0,0,0,,train,,,,,
CASIA_128_L_06,128,L,6,S1128L06.jpg,128/L/S1128L06.jpg,320,280,0,0,0,,train,,,,,
CASIA_128_L_07,128,L,7,S1128L07.jpg,128/L/S1128L07.jpg,320,280,0,0,0,,train,,,,,
CASIA_128_R_01,128,R,1,S1128R01.jpg,128/R/S1128R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_128_R_02,128,R,2,S1128R02.jpg,128/R/S1128R02.jpg,320,280,0,0,0,,train,,,,,
CASIA_128_R_03,128,R,3,S1128R03.jpg,128/R/S1128R03.jpg,320,280,0,0,0,,train,,,,,
CASIA_128_R_04,128,R,4,S1128R04.jpg,128/R/S1128R04.jpg,320,280,0,0,0,,train,,,,,
CASIA_128_R_05,128,R,5,S1128R05.jpg,128/R/S1128R05.jpg,320,280,0,0,0,,train,,,,,
CASIA_129_L_01,129,L,1,S1129L01.jpg,129/L/S1129L01.jpg,320,280,0,0,0,,train,,,,,
CASIA_129_L_02,129,L,2,S1129L02.jpg,129/L/S1129L02.jpg,320,280,0,0,0,,train,,,,,
CASIA_129_L_03,129,L,3,S1129L03.jpg,129/L/S1129L03.jpg,320,280,0,0,0,,train,,,,,
CASIA_129_L_04,129,L,4,S1129L04.jpg,129/L/S1129L04.jpg,320,280,0,0,0,,train,,,,,
CASIA_129_L_05,129,L,5,S1129L05.jpg,129/L/S1129L05.jpg,320,280,0,0,0,,train,,,,,
CASIA_129_L_06,129,L,6,S1129L06.jpg,129/L/S1129L06.jpg,320,280,0,0,0,,train,,,,,
CASIA_129_L_07,129,L,7,S1129L07.jpg,129/L/S1129L07.jpg,320,280,0,0,0,,train,,,,,
CASIA_129_R_01,129,R,1,S1129R01.jpg,129/R/S1129R01.jpg,320,280,0,0,0,,train,,,,,
CASIA_129_R_02,129,R,2,S1129R02.jpg,129/R/S1129R02.jpg,320,280,0,0,0,,train,,,,,
CASIA_129_R_03,129,R,3,S1129R03.jpg,129/R/S1129R03.jpg,320,280,0,0,0,,train,,,,,
CASIA_129_R_04,129,R,4,S1129R04.jpg,129/R/S1129R04.jpg,320,280,0,0,0,,train,,,,,
CASIA_129_R_05,129,R,5,S1129R05.jpg,129/R/S1129R05.jpg,320,280,0,0,0,,train,,,,,
CASIA_129_R_06,129,R,6,S1129R06.jpg,129/R/S1129R06.jpg,320,280,0,0,0,,train,,,,,
CASIA_129_R_07,129,R,7,S1129R07.jpg,129/R/S1129R07.jpg,320,280,0,0,0,,train,,,,,
CASIA_130_L_01,130,L,1,S1130L01.jpg,130/L/S1130L01.jpg,320,280,0,0,0,,test,,,,,
CASIA_130_L_02,130,L,2,S1130L02.jpg,130/L/S1130L02.jpg,320,280,0,0,0,,test,,,,,
CASIA_130_L_03,130,L,3,S1130L03.jpg,130/L/S1130L03.jpg,320,280,0,0,0,,test,,,,,
CASIA_130_L_04,130,L,4,S1130L04.jpg,130/L/S1130L04.jpg,320,280,0,0,0,,test,,,,,
CASIA_130_L_05,130,L,5,S1130L05.jpg,130/L/S1130L05.jpg,320,280,0,0,0,,test,,,,,
CASIA_130_L_06,130,L,6,S1130L06.jpg,130/L/S1130L06.jpg,320,280,0,0,0,,test,,,,,
CASIA_130_L_07,130,L,7,S1130L07.jpg,130/L/S1130L07.jpg,320,280,0,0,0,,test,,,,,
CASIA_130_R_01,130,R,1,S1130R01.jpg,130/R/S1130R01.jpg,320,280,0,0,0,,test,,,,,
CASIA_130_R_02,130,R,2,S1130R02.jpg,130/R/S1130R02.jpg,320,280,0,0,0,,test,,,,,
CASIA_130_R_03,130,R,3,S1130R03.jpg,130/R/S1130R03.jpg,320,280,0,0,0,,test,,,,,
CASIA_130_R_04,130,R,4,S1130R04.jpg,130/R/S1130R04.jpg,320,280,0,0,0,,test,,,,,
CASIA_130_R_05,130,R,5,S1130R05.jpg,130/R/S1130R05.jpg,320,280,0,0,0,,test,,,,,
CASIA_130_R_06,130,R,6,S1130R06.jpg,130/R/S1130R06.jpg,320,280,0,0,0,,test,,,,,
CASIA_130_R_07,130,R,7,S1130R07.jpg,130/R/S1130R07.jpg,320,280,0,0,0,,test,,,,,
CASIA_131_L_01,131,L,1,S1131L01.jpg,131/L/S1131L01.jpg,320,280,0,0,0,,val,,,,,
CASIA_131_L_02,131,L,2,S1131L02.jpg,131/L/S1131L02.jpg,320,280,0,0,0,,val,,,,,
CASIA_131_L_03,131,L,3,S1131L03.jpg,131/L/S1131L03.jpg,320,280,0,0,0,,val,,,,,
CASIA_131_L_04,131,L,4,S1131L04.jpg,131/L/S1131L04.jpg,320,280,0,0,0,,val,,,,,
